TOKEN	NE-COARSE-LIT	MISC
handelstransacties	I-TERM	
van	O	
1997	O	
te	O	
voldoen	O	
.	O	
Bovendien	O	
heeft	O	
ICC-België	B-TERM	
de	O	
brochure	O	
'	O	
Hoe	O	
Corruptie	B-TERM	
voorkomen	O	
?	O	
'	O	
uitgegeven	O	
.	O	
De	O	
brochure	O	
is	O	
een	O	
praktische	O	
handleiding	O	
voor	O	
het	O	
bedrijfsleven	B-TERM	
dat	O	
met	O	
corruptiepogingen	B-TERM	
wordt	O	
geconfronteerd	O	
.	O	
Hierin	O	
wordt	O	
bedrijven	B-TERM	
onder	O	
andere	O	
voorgesteld	O	
zelf	O	
een	O	
gedragscode	B-TERM	
op	O	
te	O	
stellen	O	
en	O	
hun	O	
werknemers	O	
daarover	O	
te	O	
informeren	O	
.	O	
Op	O	
de	O	
website	O	
van	O	
de	O	
ngo	B-TERM	
Transparency	B-TERM	
International	I-TERM	
kan	O	
u	O	
voorbeelden	O	
van	O	
bedrijfsinitiatieven	O	
tegen	O	
corruptie	B-TERM	
terugvinden	O	
:	O	
de	O	
'	O	
Transparency	B-TERM	
International	I-TERM	
Business	O	
Principles	O	
'	O	
voor	O	
grote	O	
,	O	
internationale	O	
bedrijven	B-TERM	
en	O	
de	O	
'	O	
SME	B-TERM	
Edition	I-TERM	
'	O	
voor	O	
de	O	
kleine	B-TERM	
en	I-TERM	
middelgrote	I-TERM	
ondernemingen	I-TERM	
.	O	
De	O	
Belgische	O	
afdeling	O	
van	O	
Transparency	B-TERM	
International	I-TERM	
organiseert	O	
eveneens	O	
opleidingen	O	
en	O	
kan	O	
advies	O	
verstrekken	O	
over	O	
de	O	
strijd	B-TERM	
tegen	I-TERM	
corruptie	I-TERM	
.	O	
Nog	O	
een	O	
onschatbare	O	
bron	O	
van	O	
informatie	O	
is	O	
de	O	
gids	O	
'	O	
Fighting	O	
Corruption	O	
through	O	
Collective	O	
Action	O	
'	O	
,	O	
te	O	
vinden	O	
op	O	
de	O	
website	O	
van	O	
de	O	
Wereldbank	B-TERM	
.	O	
Onderneem	O	
actie	O	
Het	O	
is	O	
van	O	
belang	O	
dat	O	
u	O	
in	O	
de	O	
strijd	B-TERM	
tegen	I-TERM	
corruptie	I-TERM	
niet	O	
stil	O	
zit	O	
.	O	
Onderneem	O	
actie	O	
,	O	
zowel	O	
preventief	O	
als	O	
reactief	O	
.	O	
Denk	O	
na	O	
over	O	
een	O	
strategie	O	
om	O	
corruptie	B-TERM	
binnen	O	
uw	O	
dienst	O	
of	O	
uw	O	
bedrijf	B-TERM	
aan	O	
te	O	
pakken	O	
.	O	
Wat	O	
zijn	O	
uw	O	
zwakke	O	
punten	O	
?	O	
Op	O	
welk	O	
vlak	O	
loopt	O	
u	O	
risico's	O	
en	O	
hoe	O	
denkt	O	
u	O	
in	O	
te	O	
spelen	O	
op	O	
delicate	O	
situaties	O	
?	O	
Zo	O	
zal	O	
u	O	
in	O	
alle	O	
rust	O	
goede	O	
beslissingen	O	
kunnen	O	
nemen	O	
,	O	
zonder	O	
aan	O	
een	O	
crisissituatie	O	
het	O	
hoofd	O	
te	O	
moeten	O	
bieden	O	
.	O	
Deze	O	
maatregelen	O	
zullen	O	
afhangen	O	
van	O	
de	O	
grootte	O	
van	O	
uw	O	
bedrijf	B-TERM	
en	O	
van	O	
de	O	
mate	O	
waarin	O	
het	O	
aan	O	
risicolanden	O	
of	O	
-	O	
sectoren	O	
is	O	
blootgesteld	O	
.	O	
Indien	O	
u	O	
alle	O	
geledingen	O	
van	O	
uw	O	
klein	O	
bedrijf	B-TERM	
in	O	
de	O	
hand	O	
hebt	O	
,	O	
is	O	
het	O	
risico	O	
dus	O	
kleiner	O	
.	O	
Indien	O	
u	O	
zich	O	
reeds	O	
bewust	O	
bent	O	
van	O	
de	O	
corruptieproblematiek	B-TERM	
,	O	
dan	O	
dient	O	
u	O	
nog	O	
uw	O	
medewerkers	B-TERM	
te	O	
sensibiliseren	O	
.	O	
Dit	O	
kan	O	
bijvoorbeeld	O	
via	O	
deontologische	B-TERM	
codes	I-TERM	
en	O	
transparante	B-TERM	
aankoop-	B-TERM	
en	O	
marktprocedures	B-TERM	
.	O	
Identificeer	O	
bijvoorbeeld	O	
ook	O	
de	O	
jobs	O	
die	O	
risico's	O	
inhouden	O	
op	O	
het	O	
gebied	O	
van	O	
corruptie	B-TERM	
en	O	
screen	O	
de	O	
hiervoor	O	
in	O	
aanmerking	O	
komende	O	
kandidaten	O	
zorgvuldig	O	
,	O	
organiseer	O	
regelmatig	O	
integriteitstrainingen	B-TERM	
met	O	
uw	O	
personeel	O	
,	O	
wees	O	
vooruitziend	O	
en	O	
betaal	B-TERM	
uw	O	
personeel	O	
een	O	
voldoende	O	
ruim	O	
salaris	B-TERM	
,	O	
stel	O	
bijvoorbeeld	O	
een	O	
checklist	O	
op	O	
van	O	
omkopingsrisico's	B-TERM	
die	O	
eigen	O	
zijn	O	
aan	O	
uw	O	
bedrijf(s	B-TERM	
(	O	
tak	O	
)	O	
,	O	
stel	O	
een	O	
handleiding	O	
van	O	
best	O	
practices	O	
op	O	
,	O	
stel	O	
een	O	
gedragscode	B-TERM	
op	O	
,	O	
…	O	
Bovendien	O	
voorziet	O	
u	O	
best	O	
in	O	
een	O	
beschermingsmechanisme	O	
voor	O	
personen	O	
die	O	
feiten	O	
binnen	O	
uw	O	
bedrijf	B-TERM	
melden	O	
.	O	
Dit	O	
vormt	O	
een	O	
krachtig	O	
instrument	O	
om	O	
corruptie	B-TERM	
te	I-TERM	
bestrijden	I-TERM	
.	O	
De	O	
belangrijkste	O	
ngo	B-TERM	
die	O	
zich	O	
met	O	
corruptie	B-TERM	
bezighoudt	O	
,	O	
heet	O	
niet	O	
voor	O	
niets	O	
Transparency	B-TERM	
International	I-TERM	
.	O	
Corruptie	B-TERM	
gebeurt	O	
achter	O	
de	O	
schermen	O	
.	O	
Daarom	O	
zijn	O	
duidelijke	O	
procedures	O	
en	O	
het	O	
beginsel	O	
van	O	
dubbele	B-TERM	
controle	I-TERM	
van	O	
belang	O	
.	O	
Er	O	
kan	O	
ook	O	
een	O	
rotatie	O	
van	O	
de	O	
meest	O	
blootgestelde	O	
posten	O	
worden	O	
opgezet	O	
.	O	
Blijf	O	
waakzaam	O	
Zie	O	
ten	O	
slotte	O	
toe	O	
op	O	
de	O	
toepassing	O	
van	O	
de	O	
vastgestelde	O	
procedures	O	
en	O	
de	O	
regels	B-TERM	
van	O	
het	O	
goed	B-TERM	
bestuur	I-TERM	
die	O	
door	O	
u	O	
werden	O	
vastgelegd	O	
,	O	
want	O	
als	O	
ze	O	
niet	O	
in	O	
de	O	
praktijk	O	
worden	O	
omgezet	O	
,	O	
dan	O	
wordt	O	
uw	O	
inzet	O	
snel	O	
overbodig	O	
.	O	
Zoek	O	
bij	O	
problemen	O	
hulp	O	
en	O	
advies	O	
bij	O	
de	O	
geijkte	O	
kanalen	O	
:	O	
uw	O	
vakorganisatie	B-TERM	
,	O	
uw	O	
vakbond	B-TERM	
,	O	
het	O	
Verbond	B-TERM	
van	I-TERM	
Belgische	I-TERM	
Ondernemingen	I-TERM	
(	O	
VBO	B-TERM	
)	O	
,	O	
Kamer	B-TERM	
van	I-TERM	
koophandel	I-TERM	
,	O	
de	O	
(	O	
politionele	B-TERM	
en	O	
gerechtelijke	B-TERM	
)	O	
overheden	B-TERM	
,	O	
....	O	
En	O	
vergeet	O	
niet	O	
dat	O	
uw	O	
medewerking	O	
voor	O	
ons	O	
van	O	
groot	O	
belang	O	
is	O	
.	O	
De	O	
openbare	B-TERM	
diensten	I-TERM	
kunnen	O	
immers	O	
niet	O	
alleen	O	
te	O	
werk	O	
gaan	O	
in	O	
de	O	
strijd	B-TERM	
tegen	I-TERM	
corruptie	I-TERM	
.	O	
Wat	O	
doet	O	
België	B-TERM	
tegen	O	
corruptie	B-TERM	
?	O	
Op	O	
internationaal	O	
vlak	O	
Door	O	
de	O	
internationalisering	O	
van	O	
de	O	
handel	B-TERM	
en	O	
de	O	
uitbreiding	O	
van	O	
de	O	
Europese	B-TERM	
Unie	I-TERM	
is	O	
het	O	
besef	O	
gegroeid	O	
dat	O	
corruptie	B-TERM	
een	O	
fenomeen	O	
is	O	
dat	O	
internationale	O	
aanpak	O	
vereist	O	
.	O	
Vandaar	O	
ook	O	
de	O	
steun	O	
voor	O	
gemeenschappelijke	O	
regels	B-TERM	
die	O	
de	O	
corruptie	B-TERM	
aanpakken	O	
over	O	
de	O	
grenzen	O	
heen	O	
,	O	
waarbij	O	
men	O	
zich	O	
niet	O	
meer	O	
beperkt	O	
tot	O	
de	O	
eigen	O	
nationale	O	
ambtenaren	B-TERM	
en	O	
/	O	
of	O	
personen	O	
en	O	
bedrijven	B-TERM	
,	O	
maar	O	
ook	O	
corruptie	B-TERM	
van	O	
buitenlandse	O	
ambtenaren	B-TERM	
en	O	
/	O	
of	O	
personen	O	
en	O	
bedrijven	B-TERM	
strafbaar	B-TERM	
stelt	O	
.	O	
Belgische	O	
bedrijven	B-TERM	
die	O	
actief	O	
zijn	O	
op	O	
de	O	
internationale	B-TERM	
markt	I-TERM	
moeten	O	
dus	O	
beseffen	O	
dat	O	
corrupt	B-TERM	
gedrag	I-TERM	
noch	O	
in	O	
de	O	
nationale	O	
,	O	
noch	O	
in	O	
de	O	
internationale	O	
handel	B-TERM	
wordt	O	
aanvaard	O	
en	O	
ze	O	
moeten	O	
er	O	
zich	O	
tegelijk	O	
van	O	
bewust	O	
zijn	O	
dat	O	
zij	O	
ook	O	
in	O	
het	O	
buitenland	O	
strafrechtelijk	B-TERM	
aansprakelijk	I-TERM	
kunnen	O	
worden	O	
gesteld	O	
voor	O	
corrupte	B-TERM	
praktijken	I-TERM	
.	O	
De	O	
belangrijkste	O	
internationale	O	
initiatieven	O	
en	O	
processen	O	
worden	O	
hierna	O	
opgesomd	O	
.	O	
De	O	
Overeenkomst	B-TERM	
van	I-TERM	
de	I-TERM	
Verenigde	I-TERM	
Naties	I-TERM	
ter	I-TERM	
bestrijding	I-TERM	
van	I-TERM	
corruptie	I-TERM	
van	O	
31	O	
oktober	O	
2003	O	
is	O	
in	O	
werking	O	
getreden	O	
in	O	
december	O	
2005	O	
.	O	
Dit	O	
is	O	
het	O	
eerste	O	
globale	O	
instrument	O	
in	O	
de	O	
strijd	B-TERM	
tegen	I-TERM	
corruptie	I-TERM	
en	O	
bevat	O	
onder	O	
meer	O	
bepalingen	O	
betreffende	O	
preventieve	O	
maatregelen	O	
,	O	
strafbaarstelling	B-TERM	
van	O	
corruptie	B-TERM	
,	O	
internationale	O	
samenwerking	O	
en	O	
technische	O	
assistentie	O	
.	O	
De	O	
Overeenkomst	O	
geniet	O	
brede	O	
steun	O	
:	O	
al	O	
meer	O	
dan	O	
100	O	
lidstaten	O	
hebben	O	
ze	O	
geratificeerd	O	
,	O	
waaronder	O	
ook	O	
België	B-TERM	
.	O	
Het	O	
Mondiaal	B-TERM	
Pact	I-TERM	
van	I-TERM	
de	I-TERM	
Verenigde	I-TERM	
Naties	I-TERM	
brengt	O	
bijna	O	
5000	O	
bedrijven	B-TERM	
en	O	
organisaties	O	
bijeen	O	
van	O	
over	O	
de	O	
hele	O	
wereld	O	
.	O	
De	O	
leden	O	
ervan	O	
verplichten	O	
er	O	
zich	O	
toe	O	
in	O	
hun	O	
activiteiten	O	
en	O	
strategieën	O	
tien	O	
principes	O	
toe	O	
te	O	
passen	O	
op	O	
het	O	
gebied	O	
van	O	
mensenrechten	O	
,	O	
werk	O	
,	O	
milieu	O	
en	O	
bestrijding	B-TERM	
van	I-TERM	
corruptie	I-TERM	
.	O	
De	O	
leden	O	
rapporteren	B-TERM	
jaarlijks	O	
over	O	
de	O	
implementatie	O	
van	O	
deze	O	
principes	O	
.	O	
Er	O	
werd	O	
zopas	O	
een	O	
Belgische	O	
afdeling	O	
opgericht	O	
.	O	
Het	O	
Strafrechtelijk	B-TERM	
Verdrag	I-TERM	
ter	I-TERM	
bestrijding	I-TERM	
van	I-TERM	
corruptie	I-TERM	
van	O	
de	O	
Raad	B-TERM	
van	I-TERM	
Europa	I-TERM	
van	O	
1999	O	
bevat	O	
bepalingen	O	
over	O	
zowel	O	
actieve	B-TERM	
als	O	
passieve	B-TERM	
corruptie	I-TERM	
in	O	
de	O	
publieke	B-TERM	
en	O	
de	O	
private	B-TERM	
sector	I-TERM	
.	O	
België	B-TERM	
heeft	O	
dit	O	
Verdrag	O	
geratificeerd	O	
in	O	
2004	O	
,	O	
en	O	
maakt	O	
ook	O	
deel	O	
uit	O	
van	O	
de	O	
GRECO	B-TERM	
(	O	
Groupe	B-TERM	
d'états	I-TERM	
contre	I-TERM	
la	I-TERM	
Corruption	I-TERM	
)	O	
dat	O	
de	O	
toepassing	O	
van	O	
het	O	
Verdrag	O	
in	O	
de	O	
lidstaten	O	
controleert	O	
.	O	
Het	O	
Burgerrechtelijk	B-TERM	
Verdrag	I-TERM	
ter	I-TERM	
bestrijding	I-TERM	
van	I-TERM	
corruptie	I-TERM	
van	O	
de	O	
Raad	B-TERM	
van	I-TERM	
Europa	I-TERM	
van	O	
1999	O	
behandelt	O	
de	O	
burgerlijke	O	
aspecten	O	
van	O	
corruptie	B-TERM	
.	O	
België	B-TERM	
heeft	O	
dit	O	
Verdrag	O	
geratificeerd	O	
in	O	
2007	O	
.	O	
De	O	
OESO-Overeenkomst	B-TERM	
ter	I-TERM	
bestrijding	I-TERM	
van	I-TERM	
omkoping	I-TERM	
van	I-TERM	
buitenlandse	I-TERM	
ambtenaren	I-TERM	
in	I-TERM	
internationale	I-TERM	
handelstransacties	I-TERM	
van	O	
1997	O	
is	O	
van	O	
groot	O	
belang	O	
voor	O	
de	O	
Belgische	O	
private	B-TERM	
sector	I-TERM	
.	O	
Het	O	
doel	O	
van	O	
de	O	
OESO-Overeenkomst	B-TERM	
is	O	
om	O	
een	O	
gemeenschappelijk	O	
kader	O	
en	O	
gelijke	O	
competitieve	O	
voorwaarden	O	
te	O	
creëren	O	
voor	O	
de	O	
bedrijven	B-TERM	
in	O	
de	O	
landen	O	
die	O	
de	O	
Overeenkomst	O	
ratificeren	O	
.	O	
De	O	
Overeenkomst	O	
focust	O	
op	O	
de	O	
actieve	B-TERM	
corruptie	I-TERM	
:	O	
ze	O	
stelt	O	
de	O	
persoon	O	
strafbaar	B-TERM	
die	O	
een	O	
buitenlandse	O	
ambtenaar	B-TERM	
omkoopt	B-TERM	
,	O	
ook	O	
in	O	
landen	O	
die	O	
geen	O	
partij	O	
bij	O	
de	O	
Overeenkomst	O	
zijn	O	
.	O	
Bovendien	O	
is	O	
ook	O	
binnen	O	
de	O	
OESO	B-TERM	
een	O	
streng	O	
evaluatiemechanisme	B-TERM	
van	O	
kracht	O	
dat	O	
de	O	
landen	O	
controleert	O	
op	O	
de	O	
implementatie	O	
en	O	
toepassing	O	
van	O	
de	O	
Overeenkomst	O	
.	O	
De	O	
OESO-Richtlijnen	B-TERM	
voor	O	
multinationale	O	
ondernemingen	B-TERM	
zijn	O	
aanbevelingen	O	
gericht	O	
aan	O	
bedrijven	B-TERM	
om	O	
maatschappelijk	B-TERM	
verantwoord	I-TERM	
te	O	
handelen	O	
.	O	
Ze	O	
bevatten	O	
een	O	
aantal	O	
vrijwillige	O	
principes	O	
en	O	
standaarden	O	
voor	O	
een	O	
verantwoord	O	
gedrag	O	
in	O	
de	O	
handelsbetrekkingen	B-TERM	
.	O	
De	O	
Europese	B-TERM	
Unie	I-TERM	
heeft	O	
twee	O	
richtlijnen	B-TERM	
aangenomen	O	
(	O	
2004	O	
/	O	
17	O	
/	O	
EC	O	
en	O	
2004	O	
/	O	
18	O	
/	O	
EC	O	
)	O	
over	O	
de	O	
strijd	B-TERM	
tegen	I-TERM	
corruptie	I-TERM	
en	O	
de	O	
gevolgen	O	
van	O	
corruptie	B-TERM	
.	O	
Ondernemingen	B-TERM	
die	O	
veroordeeld	B-TERM	
worden	O	
voor	O	
omkoping	B-TERM	
kunnen	O	
uitgesloten	O	
worden	O	
van	O	
deelname	O	
aan	O	
openbare	B-TERM	
aanbestedingen	I-TERM	
in	O	
andere	O	
landen	O	
.	O	
Verschillende	O	
EU-lidstaten	B-TERM	
hebben	O	
al	O	
een	O	
blacklist	B-TERM	
aangelegd	O	
in	O	
verband	O	
met	O	
openbare	B-TERM	
aanbestedingen	I-TERM	
.	O	
Andere	O	
internationale	O	
regelgeving	B-TERM	
en	O	
initiatieven	O	
,	O	
of	O	
buitenlandse	O	
wetgevingen	B-TERM	
kunnen	O	
ook	O	
van	O	
belang	O	
zijn	O	
voor	O	
Belgische	O	
bedrijven	B-TERM	
.	O	
Vermeldenswaard	O	
zijn	O	
hier	O	
het	O	
initiatief	O	
'	O	
Collective	O	
Action	O	
'	O	
van	O	
de	O	
Wereldbank	B-TERM	
(	O	
www.fightingcorruption.org	O	
)	O	
,	O	
het	O	
WTO-akkoord	B-TERM	
over	O	
overheidsaanbestedingen	B-TERM	
van	O	
1996	O	
,	O	
en	O	
de	O	
'	O	
Foreign	B-TERM	
Corrupt	I-TERM	
Practices	I-TERM	
Act	I-TERM	
'	O	
van	O	
de	O	
Verenigde	B-TERM	
Staten	I-TERM	
van	I-TERM	
Amerika	I-TERM	
.	O	
Wat	O	
dit	O	
laatste	O	
betreft	O	
,	O	
kunnen	O	
Belgische	O	
bedrijven	B-TERM	
die	O	
bijvoorbeeld	O	
in	O	
een	O	
joint	B-TERM	
venture	I-TERM	
met	O	
een	O	
Amerikaans	O	
bedrijf	B-TERM	
samenwerken	O	
onderhavig	O	
zijn	O	
aan	O	
deze	O	
Amerikaanse	O	
wetgeving	B-TERM	
.	O	
Op	O	
nationaal	O	
vlak	O	
Sinds	O	
het	O	
einde	O	
van	O	
de	O	
jaren	O	
'90	O	
heeft	O	
België	B-TERM	
steeds	O	
meer	O	
aandacht	O	
besteed	O	
aan	O	
haar	O	
anti-corruptiebeleid	B-TERM	
.	O	
Een	O	
aantal	O	
nationale	O	
corruptieschandalen	B-TERM	
en	O	
het	O	
ontoereikende	O	
juridische	B-TERM	
arsenaal	O	
dwongen	O	
België	B-TERM	
om	O	
de	O	
strafbepalingen	B-TERM	
inzake	O	
omkoping	B-TERM	
te	O	
herzien	O	
.	O	
Ook	O	
op	O	
internationaal	O	
vlak	O	
werd	O	
de	O	
druk	O	
opgevoerd	O	
.	O	
Zo	O	
heeft	O	
België	B-TERM	
de	O	
verdragen	O	
op	O	
VN-	B-TERM	
en	O	
EU-niveau	B-TERM	
,	O	
op	O	
niveau	O	
van	O	
de	O	
Raad	B-TERM	
van	I-TERM	
Europa	I-TERM	
en	O	
de	O	
OESO	B-TERM	
ondertekend	O	
en	O	
geratificeerd	O	
.	O	
De	O	
ondertekening	O	
en	O	
ratificatie	O	
van	O	
deze	O	
verdragen	O	
blijven	O	
natuurlijk	O	
geen	O	
lege	O	
doos	O	
;	O	
België	B-TERM	
heeft	O	
hiermee	O	
een	O	
aantal	O	
verplichtingen	O	
te	O	
vervullen	O	
.	O	
Op	O	
het	O	
einde	O	
van	O	
de	O	
jaren	O	
'90	O	
kwam	O	
de	O	
wet	B-TERM	
betreffende	O	
de	O	
omkoping16	B-TERM	
tot	O	
stand	O	
en	O	
heeft	O	
men	O	
ook	O	
de	O	
strafrechtelijke	B-TERM	
verantwoordelijkheid	I-TERM	
van	O	
rechtspersonen	B-TERM	
ingevoerd	O	
.	O	
Vanaf	O	
dat	O	
moment	O	
beschikt	O	
België	B-TERM	
over	O	
een	O	
sluitende	O	
wetgeving	B-TERM	
voor	O	
zowel	O	
de	O	
publieke	B-TERM	
als	O	
de	O	
private	B-TERM	
omkoping	I-TERM	
en	O	
werd	O	
de	O	
mogelijkheid	O	
geschapen	O	
om	O	
,	O	
naast	O	
een	O	
individu	O	
,	O	
ook	O	
een	O	
rechtspersoon	B-TERM	
te	O	
vervolgen	B-TERM	
en	O	
te	O	
veroordelen	B-TERM	
.	O	
Deze	O	
twee	O	
wetten	B-TERM	
betekenden	O	
de	O	
eerste	O	
belangrijke	O	
stappen	O	
in	O	
het	O	
Belgische	O	
anti-corruptiebeleid	B-TERM	
.	O	
België	B-TERM	
beschikt	O	
over	O	
een	O	
eigen	O	
,	O	
gespecialiseerde	O	
anti-corruptiedienst	B-TERM	
bij	O	
de	O	
federale	B-TERM	
gerechtelijke	I-TERM	
politie	I-TERM	
,	O	
de	O	
Centrale	B-TERM	
Dienst	I-TERM	
ter	I-TERM	
Bestrijding	I-TERM	
van	I-TERM	
Corruptie	I-TERM	
(	O	
CDBC	B-TERM	
)	O	
,	O	
die	O	
bij	O	
de	O	
Directie	B-TERM	
voor	I-TERM	
de	I-TERM	
bestrijding	I-TERM	
van	I-TERM	
de	I-TERM	
economische	I-TERM	
en	I-TERM	
financiële	I-TERM	
criminaliteit	I-TERM	
(	O	
DJF	B-TERM	
)	O	
is	O	
ondergebracht	O	
.	O	
De	O	
CDBC	B-TERM	
is	O	
bevoegd	O	
voor	O	
het	O	
opsporen	O	
en	O	
verlenen	O	
van	O	
ondersteuning	O	
bij	O	
de	O	
opsporing	O	
van	O	
misdrijven	B-TERM	
ten	O	
nadele	O	
van	O	
de	O	
belangen	O	
van	O	
de	O	
staat	O	
,	O	
zoals	O	
de	O	
ernstige	O	
en	O	
complexe	O	
misdrijven	B-TERM	
van	O	
corruptie	B-TERM	
.	O	
Bovendien	O	
oefent	O	
deze	O	
dienst	O	
een	O	
pilootfunctie	O	
uit	O	
in	O	
het	O	
kader	O	
van	O	
de	O	
bestrijding	O	
van	O	
criminele	B-TERM	
misbruiken	I-TERM	
en	O	
gedragingen	B-TERM	
inzake	O	
overheidsopdrachten	B-TERM	
,	O	
subsidiewetgeving	B-TERM	
,	O	
erkenningen	B-TERM	
en	O	
vergunningen	B-TERM	
,	O	
zoals	O	
ook	O	
de	O	
private	B-TERM	
corruptie	I-TERM	
.	O	
De	O	
CDBC	B-TERM	
volgt	O	
het	O	
fenomeen	O	
corruptie	B-TERM	
op	O	
om	O	
er	O	
een	O	
zo	O	
goed	O	
mogelijk	O	
beeld	O	
van	O	
te	O	
hebben	O	
.	O	
De	O	
dienst	O	
onderhoudt	O	
ook	O	
regelmatige	O	
contacten	O	
met	O	
aanverwante	O	
buitenlandse	O	
of	O	
internationale	O	
bureaus	O	
waaronder	O	
OLAF	B-TERM	
,	O	
de	O	
anti-fraudedienst	B-TERM	
van	O	
de	O	
Europese	B-TERM	
Commissie	I-TERM	
.	O	
Het	O	
preventieve	O	
luik	O	
van	O	
het	O	
integriteitsbeleid	B-TERM	
binnen	O	
de	O	
federale	B-TERM	
overheidsdiensten	I-TERM	
wordt	O	
in	O	
België	B-TERM	
waargenomen	O	
door	O	
het	O	
Bureau	B-TERM	
voor	I-TERM	
Ambtelijke	I-TERM	
Ethiek	I-TERM	
en	I-TERM	
Deontologie	I-TERM	
van	O	
de	O	
Federale	B-TERM	
Overheidsdienst	I-TERM	
Budget	I-TERM	
en	I-TERM	
Beheerscontrole	I-TERM	
.	O	
Dit	O	
Bureau	O	
heeft	O	
als	O	
opdracht	O	
de	O	
preventieve	O	
bewaking	O	
van	O	
de	O	
integriteit	B-TERM	
van	O	
de	O	
federale	B-TERM	
overheidsdiensten	I-TERM	
.	O	
Inmiddels	O	
heeft	O	
het	O	
Bureau	O	
een	O	
deontologisch	B-TERM	
kader	I-TERM	
opgesteld	O	
voor	O	
de	O	
ambtenaren	B-TERM	
van	O	
het	O	
federaal	B-TERM	
administratief	I-TERM	
openbaar	I-TERM	
ambt	I-TERM	
.	O	
Dit	O	
kader	O	
heeft	O	
als	O	
eerste	O	
doelstelling	O	
het	O	
vertrouwen	O	
van	O	
de	O	
burger	O	
in	O	
de	O	
goede	O	
werking	O	
van	O	
het	O	
federaal	B-TERM	
administratief	I-TERM	
openbaar	I-TERM	
ambt	I-TERM	
te	O	
bewaren	O	
en	O	
te	O	
versterken	O	
door	O	
het	O	
ethisch	B-TERM	
en	O	
deontologisch	B-TERM	
gedrag	O	
van	O	
alle	O	
ambtenaren	B-TERM	
te	O	
stimuleren	O	
.	O	
Ook	O	
de	O	
privé-sector	B-TERM	
heeft	O	
zich	O	
de	O	
voorbije	O	
jaren	O	
niet	O	
onbetuigd	O	
gelaten	O	
.	O	
Zo	O	
kan	O	
bijvoorbeeld	O	
verwezen	O	
worden	O	
naar	O	
de	O	
niet	O	
aflatende	O	
inspanningen	O	
van	O	
organisaties	O	
zoals	O	
het	O	
VBO	B-TERM	
,	O	
de	O	
Belgische	O	
tak	O	
van	O	
Transparency	B-TERM	
International	I-TERM	
en	O	
ICC-België	B-TERM	
.	O	
Deze	O	
organisaties	O	
onderstrepen	O	
de	O	
problematiek	O	
en	O	
zetten	O	
zich	O	
in	O	
voor	O	
bedrijven	B-TERM	
die	O	
zich	O	
in	O	
een	O	
klimaat	O	
van	O	
globalisering	O	
verder	O	
willen	O	
blijven	O	
inzetten	O	
voor	O	
een	O	
ethisch	B-TERM	
ondernemerschap	I-TERM	
.	O	
Daarenboven	O	
bestaat	O	
er	O	
een	O	
interdepartementale	O	
werkgroep	O	
bij	O	
de	O	
Dienst	B-TERM	
voor	I-TERM	
het	I-TERM	
Strafrechtelijk	I-TERM	
beleid	I-TERM	
die	O	
instaat	O	
voor	O	
de	O	
opvolging	O	
en	O	
uitvoering	O	
van	O	
de	O	
aanbevelingen	O	
van	O	
de	O	
OESO	B-TERM	
,	O	
de	O	
GRECO	B-TERM	
en	O	
de	O	
VN	B-TERM	
inzake	O	
corruptie	B-TERM	
.	O	
In	O	
deze	O	
werkgroep	O	
komen	O	
de	O	
belangrijkste	O	
partners	O	
in	O	
het	O	
Belgische	O	
anti-corruptiebeleid	B-TERM	
samen	O	
.	O	
Daarenboven	O	
is	O	
in	O	
de	O	
schoot	O	
van	O	
het	O	
College	B-TERM	
van	I-TERM	
procureurs-generaal	I-TERM	
en	O	
in	O	
zeer	O	
nauwe	O	
samenwerking	O	
met	O	
het	O	
Expertisenetwerk	B-TERM	
inzake	I-TERM	
economische	I-TERM	
,	I-TERM	
financiële	I-TERM	
en	I-TERM	
fiscale	I-TERM	
delinquentie	I-TERM	
een	O	
Expertisenetwerk	B-TERM	
Corruptie	I-TERM	
opgericht	O	
,	O	
dat	O	
de	O	
partners	O	
in	O	
het	O	
vervolgingsbeleid	B-TERM	
inzake	O	
corruptie	B-TERM	
samenbrengt	O	
.	O	
Er	O	
is	O	
immers	O	
nood	O	
aan	O	
informatie-uitwisseling	O	
en	O	
contacten	O	
tussen	O	
het	O	
preventieve	O	
en	O	
reactieve	O	
niveau	O	
en	O	
dit	O	
op	O	
een	O	
meer	O	
gestructureerde	O	
en	O	
geïnstitutionaliseerde	O	
wijze	O	
.	O	
Ook	O	
dient	O	
een	O	
brug	O	
te	O	
worden	O	
geslagen	O	
tussen	O	
het	O	
publieke	B-TERM	
en	O	
het	O	
private	B-TERM	
niveau	O	
.	O	
De	O	
private	B-TERM	
sector	I-TERM	
dient	O	
meer	O	
bewust	O	
gemaakt	O	
te	O	
worden	O	
van	O	
het	O	
misdrijf	B-TERM	
corruptie	B-TERM	
en	O	
allerhande	O	
deontologisch	B-TERM	
onaanvaardbaar	O	
gedrag	O	
.	O	
Deze	O	
rol	O	
dient	O	
door	O	
de	O	
publieke	B-TERM	
sector	I-TERM	
waargenomen	O	
te	O	
worden	O	
,	O	
vandaar	O	
deze	O	
brochure	O	
.	O	
Deze	O	
multidisciplinaire	O	
,	O	
geïntegreerde	O	
werkwijze	O	
om	O	
corruptie	B-TERM	
te	I-TERM	
bestrijden	I-TERM	
,	O	
begint	O	
stilaan	O	
zijn	O	
vruchten	O	
af	O	
te	O	
werpen	O	
.	O	
Zo	O	
is	O	
